Database|Reference|Continent|Sample_ID|Sample_Type|Method|Provenance|Age_Method|Age|Discordance|Hf|Lu|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Lu176_Hf177_2sigma|Hf176_Hf177_initial|eHf_now|eHf_initial
UCLA|Belousova et al 2010|Asia|739|Detrital zircon|LA-MC-ICP-MS|||425.1814063671|1.0631398444|NaN|NaN|0.282329|0.0000096|0.000384484|NaN|0.2823259358|NaN|-6.4235230563
UCLA|Belousova et al 2010|Australia|10802|Detrital zircon|LA-MC-ICP-MS|||2407.9622607318|1.0637799361|0.9199227144|NaN|0.281217|0.000021|0.000826077|NaN|0.2811790149|NaN|-2.3596973557
UCLA|Belousova et al 2010|S.America|1953|Detrital zircon|LA-MC-ICP-MS|||992.9086713221|1.0645623544|0.421721896|NaN|0.282231|0.0000098|0.000464348|NaN|0.2822223118|NaN|2.5341123604
UCLA|Belousova et al 2010|S.America|9963|Detrital zircon|LA-MC-ICP-MS|||200.6793372865|1.0659465264|0.4357654754|NaN|0.282548|0.000009|0.00157785|NaN|0.2825420772|NaN|-3.7254757014
UCLA|Belousova et al 2010|Europe|1118|Detrital zircon|LA-MC-ICP-MS|||1411.4593191639|1.0661295883|0.6538429114|NaN|0.281925|0.0000082|0.000898503|NaN|0.281901008|NaN|0.5506470541
UCLA|Belousova et al 2010|Asia|601|Detrital zircon|LA-MC-ICP-MS|||475.796468298|1.0693603435|0.4348208869|NaN|0.282825|0.000013|0.000476933|NaN|0.2828207445|NaN|12.2126529393
UCLA|Belousova et al 2010|Africa|12039|Detrital zircon|LA-MC-ICP-MS|||774.9597424888|1.0716705774|1.128876784|NaN|0.281679|0.0000096|0.000671373|NaN|0.2816692156|NaN|-21.9257660605
UCLA|Belousova et al 2010|Australia|12931|Detrital zircon|LA-MC-ICP-MS|||905.0032182429|1.0736837989|0.4056221673|NaN|0.28246|0.000011|0.000705915|NaN|0.2824479712|NaN|8.5645851818
UCLA|Belousova et al 2010|Australia|12507|Detrital zircon|LA-MC-ICP-MS|||2824.481646293|1.0736884576|0.8872261035|NaN|0.281024|0.00001|0.000743114|NaN|0.2809837617|NaN|0.3374973028
UCLA|Belousova et al 2010|Australia|12195|Detrital zircon|LA-MC-ICP-MS|||2800.0067333694|1.0747604671|0.5245819413|NaN|0.281005|0.0000089|0.000506549|NaN|0.2809778152|NaN|-0.4431510237
UCLA|Belousova et al 2010|N.America|249|Detrital zircon|LA-MC-ICP-MS|||1405.8803803071|1.0761658376|NaN|NaN|0.282247|0.000016|0.0015341|NaN|0.2822062002|NaN|11.2513743878
UCLA|Belousova et al 2010|Australia|12308|Detrital zircon|LA-MC-ICP-MS|||1529.2629753059|1.0783094187|0.3762754626|NaN|0.281967|0.0000098|0.00101668|NaN|0.2819375541|NaN|4.5108416642
UCLA|Belousova et al 2010|Australia|8682|Detrital zircon|LA-MC-ICP-MS|||1642.937218765|1.0785298586|0.3614820857|NaN|0.281951|0.000018|0.000298693|NaN|0.281941696|NaN|7.2351020183
UCLA|Belousova et al 2009|Australia|EGC04-91|Detrital zircon|LA-MC-ICP-MS|||2408|1.0797342193|NaN|NaN|0.281217|0.000021|0.000826077|NaN|0.2811790143|-55.4484855986|-2.1671257128
UCLA|Belousova et al 2010|Australia|12690|Detrital zircon|LA-MC-ICP-MS|||1604.612212242|1.0800470975|0.8015615403|NaN|0.281695|0.000014|0.00101828|NaN|0.2816640327|NaN|-3.4891047995
UCLA|Belousova et al 2010|Australia|11211|Detrital zircon|LA-MC-ICP-MS|||1638.5222575929|1.0811455665|0.611424819|NaN|0.281688|0.0000071|0.000597073|NaN|0.2816694526|NaN|-2.5280328473
UCLA|Belousova et al 2010|Australia|8704|Detrital zircon|LA-MC-ICP-MS|||1656.6507033741|1.0817335486|0.5155682677|NaN|0.282019|0.0000095|0.00209307|NaN|0.2819532505|NaN|7.9566071185
UCLA|Belousova et al 2010|Australia|12872|Detrital zircon|LA-MC-ICP-MS|||601.8166025675|1.081769636|1.4493771467|NaN|0.282038|0.0000078|0.000311137|NaN|0.2820344844|NaN|-12.8322834741
UCLA|Belousova et al 2010|S.America|9296|Detrital zircon|LA-MC-ICP-MS|||467.5880237435|1.0825263785|0.873573056|NaN|0.282447|0.0000098|0.00207028|NaN|0.2824288476|NaN|-1.8426723482
UCLA|Belousova et al 2009|Australia|WANG-16|Detrital zircon|LA-MC-ICP-MS|||1938|1.0835913313|NaN|NaN|0.281386|0.000025|0.000462209|NaN|0.2813689699|-49.4722138727|-6.3235512727
UCLA|Belousova et al 2010|Asia|567|Detrital zircon|LA-MC-ICP-MS|||453.603627143|1.0845333768|0.5475366592|NaN|0.282829|0.000015|0.000717866|NaN|0.2828228947|NaN|11.7969686535
UCLA|Belousova et al 2010|S.America|1936|Detrital zircon|LA-MC-ICP-MS|||1070.1086340942|1.0846865393|0.7259864839|NaN|0.282097|0.000012|0.00287328|NaN|0.2820390177|NaN|-2.2336442864
UCLA|Belousova et al 2009|Australia|Myall1-91|Detrital zircon|LA-MC-ICP-MS|||1658|1.0856453559|NaN|NaN|0.281898|0.000013|0.000963436|NaN|0.2818677106|-31.3665859222|4.9359231596
UCLA|Belousova et al 2010|Asia|390|Detrital zircon|LA-MC-ICP-MS|||191.8624654651|1.0876355775|0.9641844359|NaN|0.282723|0.000013|0.000670349|NaN|0.2827205945|NaN|2.3963142052
UCLA|Belousova et al 2010|Europe|1030|Detrital zircon|LA-MC-ICP-MS|||1863.500082606|1.0879204366|0.5872839697|NaN|0.281596|0.000012|0.000456426|NaN|0.2815798408|NaN|-0.5948696392
UCLA|Belousova et al 2010|Africa|5451|Detrital zircon|LA-MC-ICP-MS|||839.0618150379|1.088128682|0.9388784404|NaN|0.282608|0.000015|0.000726522|NaN|0.2825965292|NaN|12.3548044808
UCLA|Belousova et al 2010|Africa|5517|Detrital zircon|LA-MC-ICP-MS|||950.9390671301|1.0885685369|0.3089247497|NaN|0.282417|0.000018|0.00203487|NaN|0.2823805502|NaN|7.2028343596
UCLA|Belousova et al 2010|Africa|5518|Detrital zircon|LA-MC-ICP-MS|||950.9390671301|1.0885685369|0.3089247497|NaN|0.282586|0.000019|0.00280819|NaN|0.2825356981|NaN|12.701074237
UCLA|Belousova et al 2010|Europe|1148|Detrital zircon|LA-MC-ICP-MS|||2794.6771459424|1.0888278005|1.0204909503|NaN|0.281109|0.000011|0.000748474|NaN|0.2810689104|NaN|2.674878895
UCLA|Belousova et al 2010|Europe|8835|Detrital zircon|LA-MC-ICP-MS|||2743.0269952796|1.0903552698|0.7540439293|NaN|0.281077|0.000014|0.000213748|NaN|0.2810657683|NaN|1.3630984318
UCLA|Belousova et al 2010|Europe|1135|Detrital zircon|LA-MC-ICP-MS|||1733.1094313896|1.0923582665|0.3067500116|NaN|0.281775|0.000012|0.000515719|NaN|0.2817580399|NaN|2.764351872
UCLA|Belousova et al 2010|Asia|523|Detrital zircon|LA-MC-ICP-MS|||490.2108240042|1.093103857|0.7297421171|NaN|0.282477|0.000014|0.000701301|NaN|0.2824705521|NaN|0.1345655277
UCLA|Belousova et al 2010|Africa|5496|Detrital zircon|LA-MC-ICP-MS|||810.7011997346|1.0936928753|0.3142386711|NaN|0.282582|0.000011|0.000693961|NaN|0.2825714165|NaN|10.8318848247
UCLA|Belousova et al 2009|Australia|East Barton-44|Detrital zircon|LA-MC-ICP-MS|||1826|1.0952902519|NaN|NaN|0.281606|0.0000075|0.000662621|NaN|0.2815830208|-41.6924518627|-1.3052451155
UCLA|Belousova et al 2010|Australia|11402|Detrital zircon|LA-MC-ICP-MS|||1937.8021321162|1.0956238866|0.4794846666|NaN|0.281386|0.000025|0.000462209|NaN|0.2813689717|NaN|-6.3896932837
UCLA|Belousova et al 2010|Australia|12933|Detrital zircon|LA-MC-ICP-MS|||885.1955655023|1.095730886|3.3746448743|NaN|0.282256|0.000013|0.00142662|NaN|0.2822322269|NaN|0.4772571326
UCLA|Belousova et al 2010|S.America|9516|Detrital zircon|LA-MC-ICP-MS|||326.7888110589|1.095900981|0.7426377919|NaN|0.282609|0.00001|0.00131211|NaN|0.2826009702|NaN|1.1376843899
UCLA|Belousova et al 2009|Australia|PineCreek1-114C|Detrital zircon|LA-MC-ICP-MS|||2116|1.0982306284|NaN|NaN|0.281688|0.0000071|0.000597073|NaN|0.2816639401|-38.7927223863|8.2755895471
UCLA|Belousova et al 2010|Australia|6586|Detrital zircon|LA-MC-ICP-MS|||491.2861224524|1.0986333578|0.3723259634|NaN|0.282575|0.0000095|0.000650136|NaN|0.2825690093|NaN|3.6440103865
UCLA|Amelin et al 1999|Jack Hills|6587|Detrital zircon|S-MC-ICP-MS||U-Pb zircon|3519.4|1.1|8500|33.3744204611|0.280509|0.00015|0.0005577291|NaN|0.2804711224|-80.485174249|-1.1396574369
UCLA|Amelin et al 2000|Itsaq Greenland|163254-33|Igneous zircon|S-MC-ICP-MS||U-Pb zircon|3666|1.1|19333|91.1|0.28047|0.00019|0.000668|NaN|0.2804226783|-81.864313878|0.6395130024
UCLA|Amelin et al 2000|Acasta|AT-9|Igneous zircon|S-MC-ICP-MS||U-Pb zircon|3588|1.1|7729|34.1|0.280349|0.00056|0.000625|NaN|0.2803056984|-86.1431829835|-5.3985487558
UCLA|Belousova et al 2010|S.America|9905|Detrital zircon|LA-MC-ICP-MS|||286.773086474|1.1000352893|0.5421553791|NaN|0.282708|0.0000079|0.000745126|NaN|0.2827039999|NaN|3.9006924405
UCLA|Belousova et al 2009|Australia|Lake Ifould-75|Detrital zircon|LA-MC-ICP-MS|||2453|1.1006930289|NaN|NaN|0.28123|0.0000096|0.000165212|NaN|0.2812222578|-54.9887723889|0.4208504874
UCLA|Guitreau et al. 2012|India (Dharwar)|PG9_2|Igneous zircon|LA-MC-ICP-MS|||2634.4774215425|1.1027441077|NaN|NaN|0.2812703402|0.000061853|0.0014577289|0.0000282785907474|0.2811968483|-53.5622381884|3.7640939924
UCLA|Belousova et al 2010|Australia|11084|Detrital zircon|LA-MC-ICP-MS|||2452.9102992039|1.1029525484|0.6736957546|NaN|0.28123|0.0000096|0.000165212|NaN|0.2812222581|NaN|0.2144923831
UCLA|Belousova et al 2010|S.America|1861|Detrital zircon|LA-MC-ICP-MS|||165.7790717462|1.1043032353|0.8317327968|NaN|0.282719|0.000013|0.000851157|NaN|0.2827163615|NaN|1.6725513466
UCLA|Belousova et al 2010|Europe|10376|Detrital zircon|LA-MC-ICP-MS|||2860.3826341176|1.1044863995|0.3737871795|NaN|0.281029|0.000017|0.000716578|NaN|0.2809896921|NaN|1.3838379906
UCLA|Belousova et al 2010|Australia|8680|Detrital zircon|LA-MC-ICP-MS|||1748.250510632|1.1048474142|0.3861171944|NaN|0.281396|0.000016|0.000653989|NaN|0.2813743017|NaN|-10.5150083112
UCLA|Belousova et al 2010|Europe|1016|Detrital zircon|LA-MC-ICP-MS|||1774.8873408369|1.1060455184|0.2183968922|NaN|0.281724|0.000013|0.000454652|NaN|0.2817086817|NaN|1.9621984243
UCLA|Belousova et al 2010|S.America|9748|Detrital zircon|LA-MC-ICP-MS|||1200.6812533371|1.1064780707|0.6724971276|NaN|0.28214|0.000012|0.000732226|NaN|0.2821234005|NaN|3.6891064645
UCLA|Belousova et al 2010|Asia|798|Detrital zircon|LA-MC-ICP-MS|||872.2550364042|1.1076709695|NaN|NaN|0.28241|0.000013|0.00113336|NaN|0.2823913921|NaN|5.8279528794
UCLA|Belousova et al 2010|S.America|9738|Detrital zircon|LA-MC-ICP-MS|||1358.7218409907|1.1082146504|0.2653178873|NaN|0.282044|0.0000069|0.000396813|NaN|0.2820338051|NaN|4.0711604593
UCLA|Belousova et al 2010|Asia|358|Detrital zircon|LA-MC-ICP-MS|||219.3363037022|1.1093072218|0.5487068098|NaN|0.282804|0.000015|0.00168234|NaN|0.2827970967|NaN|5.7080432146
UCLA|Guitreau et al. 2012|China|08XWS01_2|Igneous zircon|LA-MC-ICP-MS|||2501.3094749518|1.1093421661|NaN|NaN|0.2813785654|0.000043410911615|0.0005280236|0.0000050751885755|0.2813533221|-49.7351207914|6.2109517513
UCLA|Belousova et al 2010|S.America|9361|Detrital zircon|LA-MC-ICP-MS|||1207.5519873761|1.1099712068|0.7559346532|NaN|0.281969|0.000011|0.000565931|NaN|0.2819560962|NaN|-2.0888536865
UCLA|Belousova et al 2010|Africa|5440|Detrital zircon|LA-MC-ICP-MS|||796.7018484746|1.1101733397|0.4725632192|NaN|0.282607|0.000017|0.00136879|NaN|0.2825864879|NaN|11.0534160947
UCLA|Belousova et al 2010|Australia|6411|Detrital zircon|LA-MC-ICP-MS|||2769.5954060474|1.1104960355|0.7992301537|NaN|0.281045|0.000019|0.000522757|NaN|0.281017258|NaN|0.2538854011
UCLA|Belousova et al 2010|Asia|848|Detrital zircon|LA-MC-ICP-MS|||926.1392413371|1.110648411|NaN|NaN|0.282164|0.000012|0.000859096|NaN|0.2821490162|NaN|-1.5567425397
UCLA|Belousova et al 2010|Australia|12450|Detrital zircon|LA-MC-ICP-MS|||1465.9403685397|1.1107779395|0.5866751583|NaN|0.281956|0.0000092|0.00121947|NaN|0.2819221633|NaN|2.5320616276
UCLA|Belousova et al 2010|Africa|5382|Detrital zircon|LA-MC-ICP-MS|||760.0231074031|1.1130562113|0.2754266597|NaN|0.282628|0.000015|0.00187246|NaN|0.2826012411|NaN|10.7579768973
UCLA|Belousova et al 2010|Australia|10550|Detrital zircon|LA-MC-ICP-MS|||1825.9597159894|1.113359148|0.6873537783|NaN|0.281606|0.0000075|0.000662621|NaN|0.2815830214|NaN|-1.3370922106
UCLA|Belousova et al 2010|Africa|5484|Detrital zircon|LA-MC-ICP-MS|||824.6702151792|1.1165104185|0.6920640346|NaN|0.282605|0.000017|0.000492763|NaN|0.2825973544|NaN|12.0626536143
UCLA|Belousova et al 2010|Europe|1504|Detrital zircon|LA-MC-ICP-MS|||1384.6657069698|1.1165200596|0.4446331909|NaN|0.282284|0.000019|0.000420149|NaN|0.2822729968|NaN|13.1415537297
UCLA|Belousova et al 2010|Europe|1054|Detrital zircon|LA-MC-ICP-MS|||1864.9251390171|1.1193558444|0.809711595|NaN|0.281662|0.000014|0.000494361|NaN|0.2816444841|NaN|1.733215785
UCLA|Belousova et al 2010|Australia|6610|Detrital zircon|LA-MC-ICP-MS|||2760.2244243823|1.1201380978|1.6495714732|NaN|0.281048|0.0000095|0.000558381|NaN|0.2810184704|NaN|0.0793735927
UCLA|Belousova et al 2010|Australia|12735|Detrital zircon|LA-MC-ICP-MS|||2943.5409737319|1.1214831413|0.7700251339|NaN|0.281062|0.000013|0.00166143|NaN|0.2809681391|NaN|2.5540024254
UCLA|Belousova et al 2010|S.America|9284|Detrital zircon|LA-MC-ICP-MS|||2557.347411392|1.128601461|1.6167297164|NaN|0.280948|0.00001|0.000311755|NaN|0.280932754|NaN|-7.6698950478
UCLA|Belousova et al 2010|Asia|453|Detrital zircon|LA-MC-ICP-MS|||168.5428885621|1.1287790679|1.2777812228|NaN|0.282735|0.000015|0.000683156|NaN|0.2827328469|NaN|2.3165662942
UCLA|Belousova et al 2010|Australia|11164|Detrital zircon|LA-MC-ICP-MS|||1213.9044959373|1.1290969254|0.5334200313|NaN|0.281834|0.0000088|0.000358683|NaN|0.2818257781|NaN|-6.5670941629
UCLA|Belousova et al 2010|Africa|11846|Detrital zircon|LA-MC-ICP-MS|||2607.9487439405|1.1291089346|0.9620018481|NaN|0.281242|0.000012|0.00336005|NaN|0.2810743494|NaN|-1.4630305893
UCLA|Belousova et al 2010|S.America|10084|Detrital zircon|LA-MC-ICP-MS|||1195.7546684548|1.1296820573|0.5312512626|NaN|0.282086|0.000012|0.000638096|NaN|0.2820715945|NaN|1.7413888353
UCLA|Belousova et al 2009|Australia|TOD2-3|Detrital zircon|LA-MC-ICP-MS|||2034|1.1307767945|NaN|NaN|0.281456|0.000014|0.000369549|NaN|0.2814416966|-46.9968350514|-1.5210138597
UCLA|Belousova et al 2010|Asia|5549|Detrital zircon|LA-MC-ICP-MS|||356.4401982189|1.130950749|0.6751122545|NaN|0.282922|0.000016|0.000999511|NaN|0.2829153263|NaN|12.918067784
UCLA|Belousova et al 2010|Asia|2344|Detrital zircon|LA-MC-ICP-MS|||356.4401982189|1.130950749|0.6751122545|NaN|0.282922|0.000016|0.000999511|NaN|0.2829153263|NaN|12.918067784
UCLA|Belousova et al 2010|Australia|12077|Detrital zircon|LA-MC-ICP-MS|||1540.9070253669|1.1316220371|0.8815711184|NaN|0.282011|0.0000052|0.00155221|NaN|0.2819656963|NaN|5.773176347
UCLA|Belousova et al 2010|Europe|1336|Detrital zircon|LA-MC-ICP-MS|||975.0897266113|1.1316647404|1.2189589916|NaN|0.282108|0.0000095|0.000574039|NaN|0.282097454|NaN|-2.2897276072
UCLA|Belousova et al 2010|Africa|12045|Detrital zircon|LA-MC-ICP-MS|||565.8195244831|1.1325177554|1.2542579217|NaN|0.281745|0.0000067|0.000137323|NaN|0.2817435417|NaN|-23.9317640611
UCLA|Guitreau et al. 2012|Finland|H406_6|Igneous zircon|LA-MC-ICP-MS|||2785.3369214425|1.1327126991|NaN|NaN|0.2810850091|0.0000533451732926|0.0006645515|0.0000368525306434|0.2810495366|-60.116021321|2.0655726645
UCLA|Belousova et al 2010|S.America|10093|Detrital zircon|LA-MC-ICP-MS|||1972.9360063052|1.1333699046|1.075761204|NaN|0.281474|0.000014|0.000963823|NaN|0.2814378359|NaN|-3.1417895634
UCLA|Belousova et al 2009|Australia|WANG-46|Detrital zircon|LA-MC-ICP-MS|||2029|1.1335633317|NaN|NaN|0.28143|0.000019|0.000882049|NaN|0.2813959458|-47.9162614707|-3.2620529915
UCLA|Belousova et al 2010|Asia|564|Detrital zircon|LA-MC-ICP-MS|||456.5470718817|1.1341711831|0.4936978052|NaN|0.282896|0.000011|0.000684567|NaN|0.28289014|NaN|14.2426485204
UCLA|Belousova et al 2010|Africa|6055|Detrital zircon|LA-MC-ICP-MS|||2142.5442595683|1.1345800882|0.8377625201|NaN|0.281593|0.0000078|0.000510689|NaN|0.2815721577|NaN|5.5121170612
UCLA|Belousova et al 2010|Africa|6321|Detrital zircon|LA-MC-ICP-MS|||757.6735909074|1.1347605586|0.5431167034|NaN|0.282596|0.0000099|0.00064311|NaN|0.2825868381|NaN|10.1953919995
UCLA|Belousova et al 2010|Australia|11371|Detrital zircon|LA-MC-ICP-MS|||2034.0281491424|1.1379672401|0.547914303|NaN|0.281456|0.000014|0.000369549|NaN|0.2814416964|NaN|-1.6085389797
UCLA|Belousova et al 2010|Africa|11862|Detrital zircon|LA-MC-ICP-MS|||2626.1804719163|1.1385162708|0.5086313823|NaN|0.281188|0.0000085|0.000712542|NaN|0.2811521928|NaN|1.7282615128
UCLA|Belousova et al 2010|Asia|9121|Detrital zircon|LA-MC-ICP-MS|||412.8583349099|1.1390045156|0.9016880397|NaN|0.282233|0.000011|0.00082237|NaN|0.2822266366|NaN|-10.2106681584
UCLA|Belousova et al 2010|Asia|531|Detrital zircon|LA-MC-ICP-MS|||492.7195747599|1.1430561149|0.5726656245|NaN|0.282565|0.000018|0.000814601|NaN|0.2825574719|NaN|3.2673118177
UCLA|Belousova et al 2010|Australia|8713|Detrital zircon|LA-MC-ICP-MS|||1667.8931184854|1.1434842168|0.6160456635|NaN|0.282116|0.000015|0.00243341|NaN|0.2820390325|NaN|11.2568819541
UCLA|Belousova et al 2010|Asia|694|Detrital zircon|LA-MC-ICP-MS|||162.0711839248|1.1445703596|NaN|NaN|0.28253|0.000024|0.00125374|NaN|0.2825262006|NaN|-5.1362964908
UCLA|Belousova et al 2010|S.America|9925|Detrital zircon|LA-MC-ICP-MS|||1029.1463415492|1.1468732919|0.2433230832|NaN|0.282237|0.0000072|0.000583104|NaN|0.2822256878|NaN|3.4653038089
UCLA|Belousova et al 2010|Asia|1697|Detrital zircon|LA-MC-ICP-MS|||15.6457845239|1.1491268012|0.7712945326|NaN|0.282898|0.0000084|0.00153732|NaN|0.2828975509|NaN|4.783177768
UCLA|Belousova et al 2010|Asia|673|Detrital zircon|LA-MC-ICP-MS|||156.5997264724|1.1492851624|NaN|NaN|0.282487|0.00001|0.00163246|NaN|0.2824822202|NaN|-6.812436174
UCLA|Belousova et al 2010|Africa|5969|Detrital zircon|LA-MC-ICP-MS|||2151.0393493756|1.1498469609|0.2893427637|NaN|0.281506|0.000011|0.000712287|NaN|0.2814768125|NaN|2.318884778
UCLA|Belousova et al 2010|Africa|5433|Detrital zircon|LA-MC-ICP-MS|||733.7285169989|1.1508648453|0.6658180064|NaN|0.282756|0.000022|0.00221473|NaN|0.2827254523|NaN|14.5716737848
UCLA|Belousova et al 2010|Europe|8804|Detrital zircon|LA-MC-ICP-MS|||1042.5580113832|1.1525028608|0.4523838256|NaN|0.282274|0.000013|0.000481847|NaN|0.2822645292|NaN|5.1425999911
UCLA|Belousova et al 2010|Asia|8956|Detrital zircon|LA-MC-ICP-MS|||262.5572294219|1.1526417997|0.5856127569|NaN|0.282796|0.000011|0.000784826|NaN|0.2827921434|NaN|6.4855519148
UCLA|Belousova et al 2009|Australia|Myall1-30|Detrital zircon|LA-MC-ICP-MS|||1214|1.1532125206|NaN|NaN|0.281834|0.0000088|0.000358683|NaN|0.2818257775|-33.629789416|-6.7007023317
UCLA|Belousova et al 2010|S.America|9350|Detrital zircon|LA-MC-ICP-MS|||246.3212748671|1.1539476695|0.8213959835|NaN|0.282676|0.0000084|0.000923134|NaN|0.2826717449|NaN|1.8674357534
UCLA|Belousova et al 2010|Australia|10490|Detrital zircon|LA-MC-ICP-MS|||2518.9259550191|1.1586136145|0.9279666665|NaN|0.281143|0.000017|0.000341794|NaN|0.281126542|NaN|-1.6651941816
UCLA|Belousova et al 2010|Australia|11189|Detrital zircon|LA-MC-ICP-MS|||1167.8696147332|1.1588888265|0.7406132928|NaN|0.282229|0.0000092|0.000731257|NaN|0.2822128805|NaN|6.1242024583
UCLA|Belousova et al 2010|Australia|12684|Detrital zircon|LA-MC-ICP-MS|||1015.8947594555|1.159339271|0.8000553497|NaN|0.282199|0.000014|0.000647423|NaN|0.2821866033|NaN|1.7831505289
UCLA|Belousova et al 2010|Australia|10532|Detrital zircon|LA-MC-ICP-MS|||1715.365057796|1.1596547454|1.5855026001|NaN|0.281552|0.00001|0.00110275|NaN|0.2815161119|NaN|-6.22738917
UCLA|Belousova et al 2010|Europe|8881|Detrital zircon|LA-MC-ICP-MS|||2690.246158996|1.1623121207|1.6643859964|NaN|0.281101|0.000013|0.000372248|NaN|0.2810818256|NaN|0.7096691796
UCLA|Belousova et al 2010|Australia|12534|Detrital zircon|LA-MC-ICP-MS|||2678.8912635075|1.162709237|0.2773435722|NaN|0.280924|0.0000062|0.00125312|NaN|0.2808597315|NaN|-7.455386904
UCLA|Belousova et al 2010|Australia|8515|Detrital zircon|LA-MC-ICP-MS|||2086.4321038206|1.1632919163|0.9477292531|NaN|0.281504|0.000015|0.000564003|NaN|0.2814815965|NaN|1.0082617496
UCLA|Belousova et al 2010|Australia|12418|Detrital zircon|LA-MC-ICP-MS|||1169.125342896|1.1636435423|2.3350835942|NaN|0.282065|0.00001|0.000648588|NaN|0.2820506873|NaN|0.4016957686
UCLA|Belousova et al 2009|Australia|East Barton-13|Detrital zircon|LA-MC-ICP-MS|||1715|1.166180758|NaN|NaN|0.281552|0.00001|0.00110275|NaN|0.2815161196|-43.6020298106|-6.2348752049
UCLA|Belousova et al 2010|Europe|1156|Detrital zircon|LA-MC-ICP-MS|||1619.6122376684|1.1662843546|1.0496544113|NaN|0.281906|0.000014|0.00324658|NaN|0.2818063301|NaN|1.9012873783
UCLA|Belousova et al 2010|Australia|12770|Detrital zircon|LA-MC-ICP-MS|||1777.9110235941|1.1665484876|0.3917432133|NaN|0.281503|0.00001|0.00103824|NaN|0.2814679587|NaN|-6.5158403204
UCLA|Belousova et al 2010|Australia|11424|Detrital zircon|LA-MC-ICP-MS|||2029.3632604683|1.1666033542|0.5777228198|NaN|0.28143|0.000019|0.000882049|NaN|0.2813959396|NaN|-3.3407366
UCLA|Belousova et al 2010|Australia|11051|Detrital zircon|LA-MC-ICP-MS|||2414.71809144|1.1745990289|0.690314497|NaN|0.281192|0.0000052|0.0000707857|NaN|0.2811887358|NaN|-1.8583402572
UCLA|Belousova et al 2010|S.America|9422|Detrital zircon|LA-MC-ICP-MS|||250.5391176253|1.1747087728|1.2264828189|NaN|0.282709|0.0000083|0.00167059|NaN|0.2827011674|NaN|3.0014661854
UCLA|Belousova et al 2009|Australia|EGC02-70|Detrital zircon|LA-MC-ICP-MS|||2635|1.1764705882|NaN|NaN|0.28109|0.000014|0.00027266|NaN|0.2810762509|-59.9395300316|-0.5139861298
UCLA|Belousova et al 2009|Australia|Lake Ifould-48|Detrital zircon|LA-MC-ICP-MS|||1530|1.1764705882|NaN|NaN|0.281708|0.000011|0.000492051|NaN|0.2816937418|-38.0854712944|-4.1741085272
UCLA|Belousova et al 2010|Australia|6713|Detrital zircon|LA-MC-ICP-MS|||2701.8678289469|1.1771308902|4.994065221|NaN|0.280936|0.0000085|0.000569625|NaN|0.2809065288|NaN|-5.2578878398
UCLA|Belousova et al 2010|Africa|6126|Detrital zircon|LA-MC-ICP-MS|||2147.7778410814|1.1789172099|0.6180412857|NaN|0.281665|0.000015|0.00148425|NaN|0.2816042736|NaN|6.7734053142
UCLA|Belousova et al 2010|Australia|12799|Detrital zircon|LA-MC-ICP-MS|||1163.088464896|1.1790533991|1.6087332945|NaN|0.282101|0.000015|0.000657448|NaN|0.2820865675|NaN|1.5382514056
UCLA|Belousova et al 2010|Australia|12592|Detrital zircon|LA-MC-ICP-MS|||668.913739811|1.1804548371|0.0643558704|NaN|0.282325|0.0000098|0.000744959|NaN|0.2823156382|NaN|-1.3861935489
UCLA|Belousova et al 2010|Africa|11838|Detrital zircon|LA-MC-ICP-MS|||2662.2375415424|1.1811646916|0.2680810378|NaN|0.281131|0.00001|0.000347679|NaN|0.2811132823|NaN|1.1794608368
UCLA|Belousova et al 2010|Australia|10439|Detrital zircon|LA-MC-ICP-MS|||1637.4164819419|1.1827745357|1.2833420226|NaN|0.281909|0.000011|0.0011033|NaN|0.2818747507|NaN|4.7336469185
UCLA|Belousova et al 2010|Asia|2806|Detrital zircon|LA-MC-ICP-MS|||1636.6788446586|1.1842072799|0.2808421093|NaN|0.281844|0.00001|0.000557977|NaN|0.2818266868|NaN|3.010954961
UCLA|Belousova et al 2010|Australia|8686|Detrital zircon|LA-MC-ICP-MS|||2534.1176201077|1.1847210433|0.4910024624|NaN|0.281296|0.000016|0.000702124|NaN|0.2812619828|NaN|3.5029862932
UCLA|Belousova et al 2009|Australia|WANG-19|Detrital zircon|LA-MC-ICP-MS|||2024|1.185770751|NaN|NaN|0.281427|0.000013|0.000608326|NaN|0.2814035727|-48.0223491345|-3.1067921301
UCLA|Belousova et al 2010|S.America|3042|Detrital zircon|LA-MC-ICP-MS|||14.8097279528|1.1867118091|1.7155502413|NaN|0.28319|0.000012|0.00321096|NaN|0.2831891121|NaN|15.0759935891
UCLA|Belousova et al 2010|Asia|9184|Detrital zircon|LA-MC-ICP-MS|||291.3342578485|1.187428216|0.8060285201|NaN|0.282872|0.0000083|0.00084203|NaN|0.2828674075|NaN|9.783800967
UCLA|Belousova et al 2010|Australia|12528|Detrital zircon|LA-MC-ICP-MS|||1642.3860594793|1.1887268062|0.7985191687|NaN|0.281471|0.0000097|0.000690445|NaN|0.2814495007|NaN|-10.2473635911
UCLA|Belousova et al 2010|Asia|842|Detrital zircon|LA-MC-ICP-MS|||416.0017477392|1.1906668168|NaN|NaN|0.282098|0.0000087|0.00166559|NaN|0.2820850134|NaN|-15.1542138842
