Database|Continent|Sample_ID|Pb207_Pb206|Pb207_Pb206_2sigma|Pb207_U235|Pb207_U235_2sigma|Pb206_U238|Pb206_U238_2sigma|Pb208_Th232|Pb208_Th232_2sigma|Age_Pb206_Pb207|Age_Pb206_Pb207_2sigma|Age_Pb207_U235|Age_Pb207_U235_2sigma|Age_Pb206_U238|Age_Pb206_U238_2sigma|Age_Pb208_Th232|Age_Pb208_Th232_2sigma|Discordance|Age|Age_2sigma|Th_U|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Yb176_Hf177|Hf176_Hf177_initial|eHf_initial|eHf_initial_2sigma|Tdm|Tdm_Crustal
TerraneChron|Australia|12797|0.0766|0.00135|1.66517|0.02959|0.15767|0.00196|0.05278|0.00152|1110.7950839475|36|995.3473579245|11.1097021209|943.8154033502|10.9034575314|1039.6015047597|29.1601869645|5.1772835045|943.8154033502|21.8069150628|1.1775294649|0.282107|0.00001|0.000912729|0.0360414|0.2820907742|-3.2256768404|0.3544754295|1.5828968323|1.9686070213
TerraneChron|Australia|12798|0.07805|0.00119|2.08501|0.03197|0.19376|0.00224|0.06115|0.00166|1148.1462160244|31|1143.8847528488|10.3577282907|1141.711456832|12.0826791942|1199.6609540073|31.5925943677|0.5604477115|1148.1462160244|62|1.1093185855|0.282086|0.000013|0.000681704|0.0249424|0.2820712293|0.6588598764|0.4608523642|1.6023162863|1.8789384062
TerraneChron|Australia|12799|0.07864|0.0011|2.11626|0.02961|0.19518|0.00218|0.05997|0.00116|1163.088464896|28|1154.118459497|9.5078615511|1149.375030816|11.7454167351|1177.1724272194|22.1068489315|1.1790533991|1163.088464896|56|1.6087332945|0.282101|0.000015|0.000657448|0.0212749|0.2820865675|1.5382514056|0.5317244533|1.5806112059|1.834417287
TerraneChron|Australia|12800|0.0946|0.00138|3.48167|0.05379|0.26696|0.00338|0.07397|0.0021|1520.1217252631|28|1523.070259251|11.8703868206|1525.3526523857|17.1687657808|1442.3863109782|39.4807806266|-0.3441123849|1520.1217252631|56|0.9416883136|0.281914|0.0000099|0.000429839|0.0138295|0.2819016261|3.029013361|0.3511709245|1.8271237005|2.0155141478
TerraneChron|Australia|12801|0.10663|0.00142|4.43443|0.05707|0.3016|0.00316|0.0889|0.0022|1742.5906081382|25|1718.794374035|10.3699382678|1699.2378850778|15.6258073163|1721.4353182391|40.7916801406|2.4878317866|1742.5906081382|50|0.5781312697|0.281603|0.0000087|0.000674776|0.0240039|0.2815806857|-3.316500076|0.3089455723|2.2642797324|2.5922460978
TerraneChron|Australia|12802|0.06353|0.00173|1.07683|0.02867|0.12293|0.00157|0.03859|0.00087|726.0206798923|59|742.0852847883|13.8198764211|747.4059034779|9.005845145|765.3163018874|16.9239005019|-0.7169821042|747.4059034779|18.01169029|1.658898152|0.282389|0.000011|0.000854683|0.0325075|0.2823769901|2.5331614169|0.3895335866|1.1879661872|1.4494441396
TerraneChron|Australia|12803|0.07663|0.00284|2.0794|0.07254|0.1968|0.00248|0.05912|0.0007|1111.5771152437|76|1142.0366277237|23.0911662211|1158.1068701891|13.3416743596|1160.9575471908|13.3541149185|-4.1859223537|1111.5771152437|152|0.8205828216|0.282015|0.000013|0.000490561|0.0186885|0.2820047129|-2.5200117893|0.4609683882|1.6917496517|2.0533692813
TerraneChron|Australia|12804|0.07577|0.00099|1.8537|0.02494|0.17745|0.00203|0.05389|0.00116|1089.0000602795|27|1064.7473197974|8.765119518|1053.0287391578|11.1027697345|1060.9010681447|22.2343856208|3.3031514353|1089.0000602795|54|0.8043245201|0.282135|0.000011|0.000521545|0.01994|0.2821242876|1.2126102761|0.3898842753|1.5282542909|1.7978765557
TerraneChron|Australia|12805|0.07881|0.00098|2.09697|0.02655|0.19299|0.00211|0.05929|0.00124|1167.3670359105|25|1147.8135900396|8.5912223491|1137.5520441642|11.3895372449|1164.2015640101|23.6456842662|2.5540374903|1167.3670359105|50|1.2221861011|0.282122|0.000013|0.000756249|0.0266645|0.2821053368|2.2998491342|0.4607935574|1.5556515353|1.7891596019
TerraneChron|Australia|12806|0.07821|0.00119|2.01535|0.02986|0.1869|0.00206|0.05713|0.00155|1152.2127248255|31|1120.6944302961|9.907799844|1104.5599747321|11.1769769728|1122.9446976996|29.6129133957|4.1357597488|1152.2127248255|62|1.8697556751|0.282081|0.000012|0.00058453|0.0206253|0.2820682895|0.6459415477|0.4254097227|1.6051364532|1.8829076261
TerraneChron|Australia|12807|0.07811|0.00102|2.09387|0.0281|0.19443|0.00219|0.05868|0.00146|1149.6724173342|27|1146.7967045351|9.0949976841|1145.3285037297|11.8066448165|1152.5588498415|27.8538672811|0.377839247|1149.6724173342|54|0.5290703456|0.282086|0.000011|0.000480713|0.0178468|0.2820755703|0.8470352193|0.3899520005|1.5939381613|1.8681189602
TerraneChron|Australia|12808|0.11755|0.0014|5.59994|0.06751|0.34554|0.00371|0.10115|0.00227|1919.3066045322|22|1916.0893111458|10.0506657162|1913.2662012462|17.7415323921|1947.5510508896|41.6199076803|0.3147179962|1919.3066045322|44|1.0293599922|0.281376|0.0000097|0.000756581|0.0287038|0.2813483975|-7.5422414581|0.3447344479|2.578184391|2.99841051
TerraneChron|Australia|12809|0.07883|0.00111|2.12956|0.03017|0.19594|0.0022|0.05944|0.00162|1167.8696147332|29|1158.4428284415|9.6438734315|1153.4729221334|11.8455221174|1167.0634994759|30.8817074383|1.2327311558|1167.8696147332|58|0.6584660681|0.282126|0.0000089|0.0004344|0.0179995|0.2821164243|2.7042563991|0.3154618858|1.5371460468|1.7637592686
TerraneChron|Australia|12810|0.06267|0.002|1.05146|0.0303|0.12168|0.00166|0.03739|0.00054|697.0517362697|70|729.6052543856|14.7744564586|740.2260205044|9.5322868286|741.949336137|10.5183753965|-1.4556866271|740.2260205044|19.0645736572|0.1857786565|0.282224|0.000018|0.000503614|0.0211153|0.2822169917|-3.2941970883|0.637791258|1.4049979006|1.8155015367
TerraneChron|Australia|12811|0.10387|0.00111|4.21203|0.04307|0.2941|0.00287|0.08663|0.00118|1694.3931799973|20|1676.3663656332|8.2150265594|1661.9853205189|14.2761070679|1679.2554585131|21.9360489002|1.9126528518|1694.3931799973|40|0.8146187461|0.281601|0.0000074|0.000625353|0.0259834|0.2815809012|-4.4035688249|0.2627831577|2.2640972303|2.6242881467
TerraneChron|Australia|12812|0.08252|0.00093|2.41198|0.02751|0.21202|0.00223|0.06316|0.00112|1257.886035695|23|1246.1722779586|8.0762112172|1239.5705989437|11.8475757241|1237.910165473|21.280924935|1.4560489767|1257.886035695|46|1.5491186627|0.281905|0.0000092|0.000425637|0.0176073|0.2818948857|-3.127621136|0.3263510757|1.8392067703|2.2052855349
TerraneChron|Australia|12813|0.07724|0.00293|2.06194|0.07394|0.19361|0.00241|0.05811|0.00067|1127.3929209515|77|1136.2630877876|23.6554162732|1140.9013920925|13.0001989707|1141.6735277591|12.7941881444|-1.1982043607|1127.3929209515|154|0.9546991965|0.282079|0.000006|0.000363926|0.0135101|0.2820712587|0.1940241374|0.2127063695|1.5986900208|1.8925284733
TerraneChron|Australia|12814|0.07868|0.00095|2.15329|0.02539|0.19848|0.00203|0.06073|0.00091|1164.0962599203|24|1166.1129636283|8.0737032603|1167.1496356293|10.9079469194|1191.6594307939|17.3321807084|-0.2622958096|1164.0962599203|48|2.8314638498|0.28206|0.000013|0.000582976|0.0201705|0.2820471911|0.1647748604|0.4608948451|1.6339639215|1.9227834884
TerraneChron|Australia|12815|0.06952|0.00086|1.45638|0.01786|0.15195|0.0016|0.04646|0.00084|914.2090869926|26|912.5132979068|7.317557068|911.8849866494|8.946586286|917.8987271651|16.2176719331|0.0688550248|911.8849866494|17.893172572|0.6663539318|0.282493|0.000015|0.000370881|0.0136152|0.2824866317|10.0884160933|0.5309866085|1.0293276895|1.0948685822
TerraneChron|Australia|12816|0.10104|0.00125|3.95563|0.04893|0.28399|0.00304|0.08335|0.00169|1643.3045456846|23|1625.1452546058|9.7879491822|1611.4257345718|15.2395047899|1618.1524440744|31.5039778457|1.9399210692|1643.3045456846|46|0.9973607439|0.281733|0.000011|0.0012428|0.0485234|0.2816942793|-1.5383714665|0.3904405945|2.1181550174|2.402057629
TerraneChron|Australia|12817|0.1025|0.00124|4.13298|0.05142|0.29255|0.00317|0.08534|0.00191|1669.8789498893|23|1660.8482380197|9.9187923712|1654.2595414778|15.7849302228|1655.2461234858|35.5359011955|0.9353617166|1669.8789498893|46|0.6734717526|0.281676|0.0000097|0.000481248|0.0157032|0.28166076|-2.125214298|0.3443672872|2.1538691654|2.460035754
TerraneChron|Australia|13001|0.0571787|0.00062158|0.6319496|0.00597715|0.08021667|0.00069351|0.02316836|0.00015673|498.4321538793|24.11|497.3096143698|3.7078539796|497.4158993387|4.1372285012|462.9418536353|3.0958876927|-0.0213719916|497.4158993387|8.2744570024|0.4197474835|0.282267|0.000021|0.00164144|0.0729442|0.2822516853|-7.4543875192|0.7439764478|1.3868627793|1.8929851176
TerraneChron|Australia|13002|0.05540732|0.00060093|0.49348113|0.00478659|0.06463956|0.00057813|0.01785836|0.00011887|428.6964440186|23.92|407.2800160873|3.246527399|403.779536262|3.4995773967|357.7720644398|2.3603331222|0.8594774325|403.779536262|6.9991547934|0.6197281646|0.282359|0.000011|0.00113447|0.0414092|0.2823504154|-6.0299465534|0.3895749737|1.2389992454|1.7297213349
TerraneChron|Australia|13003|0.05565523|0.00061143|0.517694|0.00518834|0.0675085|0.0006194|0.0136923|0.00011564|438.6406396597|23.8|423.609765574|3.4621821758|421.1276623253|3.7392422176|274.8743292913|2.3056374772|0.5859409887|421.1276623253|7.4784844352|0.2170109307|0.282222|0.000012|0.00206645|0.0822583|0.2822056886|-10.7694999374|0.4251971852|1.467560977|2.0453815874
TerraneChron|Australia|13004|0.05747025|0.00063015|0.64017349|0.00613903|0.08084828|0.00070325|0.02243363|0.00014549|509.6242604216|23.84|502.4135886952|3.7888743431|501.184059826|4.1928617858|448.422380852|2.8759453177|0.2447244455|501.184059826|8.3857235716|1.1247546997|0.282256|0.0000092|0.000762347|0.0271753|0.2822488332|-7.4719616465|0.3259452412|1.3701167336|1.8970204676
TerraneChron|Australia|13005|0.08074588|0.00088906|2.14370346|0.02160575|0.19267909|0.00177966|0.04615879|0.00035683|1215.2663653611|21.51|1163.0213238363|6.904110788|1135.8717988585|9.6104888119|912.0800607296|6.8928761547|6.533099966|1215.2663653611|43.02|0.9269521649|0.282006|0.000013|0.00105156|0.0338734|0.2819818684|-1.0015771436|0.4609830997|1.7293026582|2.036741557
TerraneChron|Australia|13006|0.06174235|0.00128055|0.77689421|0.01562022|0.09132475|0.00100017|0.02819679|0.00049175|665.1964597231|43.81|583.710224379|8.8569760102|563.3671249183|5.9050139912|562.0329191245|9.6644148001|3.4851367358|563.3671249183|11.8100279824|0.633936822|0.282566|0.0000092|0.000458781|0.0179766|0.282561149|4.9639264407|0.3255876503|0.9303852178|1.1520813505
TerraneChron|Australia|13007|0.21519715|0.00293648|17.12186623|0.21884253|0.57746714|0.00568993|0.14668068|0.00201632|2945.096496847|21.87|2941.6858284379|11.08859274|2938.4076376366|23.1863386367|2766.4760701921|35.5053410635|0.2271185076|2945.096496847|43.74|0.5114671261|0.28094|0.0000083|0.00159705|0.0646112|0.2808497272|-1.6252400075|0.2954367481|3.2371484035|3.4145246003
TerraneChron|Australia|13008|0.05348025|0.00064355|0.37717223|0.00440871|0.05118653|0.00051442|0.01484838|0.00014427|349.2267589393|26.9|324.9553619108|3.2433782579|321.8021256353|3.1538757687|297.912521985|2.8731462963|0.9703598233|321.8021256353|6.3077515374|0.5478260713|0.282586|0.000014|0.00113553|0.0463932|0.2825791571|0.255675455|0.4954244018|0.9188684395|1.265477878
TerraneChron|Australia|13009|0.05548664|0.00070763|0.51597559|0.00638957|0.06749167|0.00068451|0.01893061|0.00019342|431.8848431376|27.67|422.4594461161|4.266046029|421.0260294054|4.1322340382|379.0531733041|3.8364449397|0.3393027955|421.0260294054|8.2644680764|0.8604887867|0.282347|0.0000086|0.00141344|0.0632458|0.2823358458|-6.164573566|0.3045897424|1.2652437286|1.7516465543
TerraneChron|Australia|13010|0.07789093|0.00088995|2.08087659|0.02169047|0.19389778|0.00178573|0.05329157|0.00044851|1144.0926563517|22.54|1142.52339304|7.0722331152|1142.4554386157|9.6333952078|1049.420705619|8.6047913668|0.1431018482|1144.0926563517|45.08|1.3380543662|0.281997|0.000012|0.000645778|0.0195327|0.2819830577|-2.5581960273|0.4255364419|1.7233680335|2.0809548457
TerraneChron|Australia|13012|0.05546178|0.00075377|0.50679225|0.00645563|0.066324|0.00063103|0.01957462|0.00020238|430.8862351425|29.51|416.2898446183|4.3362778086|413.9707946865|3.8136605794|391.8241757545|4.0116111523|0.5570757879|413.9707946865|7.6273211588|0.7374553725|0.282534|0.000012|0.00100624|0.0320489|0.2825261928|0.4171213057|0.4247276434|0.9889756367|1.3264743153
TerraneChron|Australia|13013|0.0708249|0.00089184|1.40940678|0.01658508|0.14443815|0.00137585|0.04516742|0.00046675|952.3640308406|25.55|892.9081259331|6.9320325213|869.7103489718|7.7445890201|892.9172938|9.024254331|2.598002671|869.7103489718|15.4891780402|0.6768366386|0.282253|0.000011|0.000518368|0.0203625|0.2822445143|0.5668993377|0.3897212784|1.3655332006|1.6694344558
TerraneChron|Australia|13014|0.05856984|0.00073572|0.68573833|0.00805786|0.08498106|0.00080618|0.02176203|0.00025346|551.1434695346|27.19|530.2367323693|4.8340993395|525.7858541103|4.7879881551|435.1413301715|5.0132439182|0.8394134143|525.7858541103|9.5759763102|0.310767081|0.282259|0.0000096|0.000760608|0.0298285|0.2822514968|-6.8329586002|0.3401131585|1.3658876295|1.8753005296
TerraneChron|Australia|13015|0.09138579|0.00121404|3.18816566|0.04047564|0.25322744|0.0025325|0.07348505|0.0009159|1454.6544337889|25.07|1454.29542377|9.6195628631|1455.0986353107|13.0103331696|1433.2574397329|17.2372287983|-0.0305365667|1454.6544337889|50.14|0.5608672594|0.282022|0.0000087|0.000942058|0.0361232|0.2819960646|4.8988802177|0.308486572|1.7021359207|1.8456341186
TerraneChron|Australia|13016|0.09889691|0.0014685|3.71364856|0.05236968|0.27250502|0.00275629|0.07919066|0.00113811|1603.4228704536|27.44|1574.3130926919|10.9956604547|1553.5046860592|13.9439486934|1540.4016435579|21.3036117206|3.1132264179|1603.4228704536|54.88|1.2923884169|0.281373|0.000019|0.0005457|0.024353|0.281356417|-14.4335847378|0.6752602417|2.5681941487|3.1935379154
TerraneChron|Australia|13017|0.05469212|0.00076107|0.46488833|0.00617336|0.06169272|0.00060593|0.01842032|0.00019418|399.6584462784|30.16|387.6519412172|4.265892455|385.911620218|3.6779877505|368.9281643102|3.853447759|0.4489390647|385.911620218|7.355975501|3.3952661708|0.282672|0.00002|0.00314702|0.135312|0.2826492439|4.1521941645|0.7075338201|0.8422536763|1.0665849197
TerraneChron|Australia|13018|0.05429437|0.00107343|0.45762053|0.00878919|0.06117544|0.00065753|0.01927805|0.00028597|383.2795561228|43.69|382.6017487143|6.0958278192|382.7700203231|3.9930417048|385.944064154|5.6699588952|-0.0439808781|382.7700203231|7.9860834096|0.9292845309|0.282539|0.000016|0.00159478|0.0744789|0.2825275624|-0.2240488442|0.5662935028|0.9975116418|1.3432281827
TerraneChron|Australia|13019|0.06824656|0.00089511|1.35942364|0.01709604|0.14457262|0.00142605|0.04314496|0.00050741|876.0511846076|26.92|871.6224489738|7.295134914|870.4677497909|8.026017952|853.7675606298|9.8292050624|0.1324769898|870.4677497909|16.052035904|0.9018896021|0.282107|0.00001|0.0011253|0.0510497|0.2820885626|-4.9419256363|0.3544754295|1.5918019983|2.0213183871
TerraneChron|Australia|13020|0.07468142|0.00094686|1.95513868|0.02417413|0.19000334|0.00191042|0.05505073|0.00066089|1059.9402492499|25.31|1100.2138197522|8.2074013625|1121.3931593372|10.339138871|1083.1500976256|12.6568771399|-5.7977711603|1059.9402492499|50.62|0.3259464732|0.281667|0.000011|0.00200473|0.0962578|0.2816269331|-17.0688082711|0.3905320822|2.2549955821|2.9412061032
TerraneChron|Australia|13021|0.10711696|0.00115439|4.66521168|0.04716657|0.31612107|0.00299907|0.08713262|0.00067065|1750.9350429722|19.52|1761.0237701844|8.2604126491|1770.7579510187|14.6675824693|1688.6024500613|12.464705148|-1.1321326925|1750.9350429722|39.04|0.2605943156|0.281997|0.000019|0.000597364|0.0282011|0.2819771495|10.948686392|0.673766033|1.7211933437|1.6890086972
TerraneChron|Australia|13022|0.07901236|0.00091353|2.16843867|0.02366392|0.19920911|0.00192473|0.0583089|0.00044173|1172.4445592075|22.72|1170.9792693627|7.4951908787|1171.0701982824|10.336547078|1145.4725981985|8.4345660056|0.1172218263|1172.4445592075|45.44|1.9313100293|0.281661|0.000014|0.0007846|0.0365453|0.2816436361|-13.9562725733|0.49705142|2.1914445882|2.8297408525
TerraneChron|Australia|13023|0.05730879|0.00069077|0.62890202|0.00716597|0.07965606|0.00076757|0.02243423|0.00019331|503.4357729775|26.4|495.41166724|4.4510091823|494.0694759263|4.5812516519|448.4342420947|3.8211242863|0.2709244458|494.0694759263|9.1625033038|0.6473508888|0.282248|0.000011|0.000869251|0.0388146|0.2822399447|-7.944100385|0.3897281823|1.3851150683|1.9216256992
TerraneChron|Australia|13024|0.05553365|0.00065595|0.52707338|0.00582891|0.06889264|0.00065366|0.02010237|0.0001641|433.7715043929|25.61|429.8655430692|3.8645122259|429.4807200048|3.9408883103|402.2836787322|3.2511977835|0.0895217285|429.4807200048|7.8817766206|0.7439531307|0.282325|0.0000075|0.000865139|0.0389156|0.2823180351|-6.6081629493|0.2656512884|1.2776525889|1.7864739214
TerraneChron|Australia|13025|0.0540905|0.00066069|0.44307941|0.00510589|0.05945855|0.0005706|0.0174845|0.00013328|374.8194031773|27.42|372.4214951136|3.5834781148|372.3318338982|3.4709002117|350.3467368034|2.6474175246|0.0240751988|372.3318338982|6.9418004234|2.9500151231|0.282743|0.000016|0.0015895|0.0781419|0.2827319122|6.7779284797|0.5658849202|0.7048490965|0.8886378169
TerraneChron|Australia|13026|0.06210593|0.00078095|0.95062804|0.01161372|0.11109485|0.00113231|0.03126491|0.00031774|677.7583196739|26.65|678.4296009713|6.0105889841|679.1031784092|6.5657849121|622.2560231239|6.2265411194|-0.0992847949|679.1031784092|13.1315698242|0.985034692|0.282368|0.000013|0.000987245|0.0489392|0.2823554032|0.2486653237|0.4603921124|1.2215650555|1.5422948869
TerraneChron|Australia|13027|0.0595222|0.00068732|0.80304688|0.00875036|0.09792794|0.00093911|0.02778046|0.00023219|586.249514084|24.86|598.545915614|4.9063168094|602.2543917383|5.5113372611|553.8470725506|4.5656954339|-0.6195808922|602.2543917383|11.0226745222|0.6828755474|0.282286|0.000009|0.00115427|0.0516917|0.282272948|-4.37829531|0.3188255882|1.3422569955|1.7779144117
TerraneChron|Australia|13028|0.0598941|0.00085194|0.76499856|0.01006482|0.09270433|0.00088293|0.02207116|0.00030321|599.750907377|30.5|576.8897542985|5.7612288966|571.5111055472|5.2065513927|441.255533858|5.9952976675|0.9323529689|571.5111055472|10.4131027854|0.6702065691|0.282299|0.0000093|0.00137809|0.0727591|0.2822842169|-4.6611654338|0.3294379364|1.3319146272|1.7721733298
TerraneChron|Australia|13029|0.07379079|0.00097691|1.73985493|0.02234573|0.17113379|0.00176962|0.05011298|0.00059085|1035.7514700356|26.51|1023.4096296318|8.1900991198|1018.3550740669|9.7321260853|988.3326605552|11.3691275924|1.6795917237|1035.7514700356|53.02|0.6291379116|0.282316|0.0000062|0.000369175|0.0146347|0.2823087916|6.5589489969|0.2196120659|1.2735592702|1.4157527985
TerraneChron|Australia|13030|0.05544489|0.00086867|0.52271897|0.00797178|0.06842457|0.00073933|0.01951404|0.00026966|430.2074217338|34.05|426.9660688638|5.2946850285|426.6572054415|4.4591509456|390.6231913925|5.3453847095|0.0723391025|426.6572054415|8.9183018912|0.922304389|0.28236|0.0000083|0.00117514|0.0459096|0.2823506018|-5.5177907116|0.2939509846|1.2389313213|1.7147568512
TerraneChron|Australia|13031|0.05414739|0.00060424|0.44204551|0.00471121|0.05924892|0.00057423|0.01721892|0.00016908|377.1846839406|25.07|371.6937591487|3.3094999857|371.0561865249|3.4936660609|345.0703278726|3.3593503118|0.1715317|371.0561865249|6.9873321218|0.1441651399|0.282091|0.000021|0.00110095|0.0388651|0.2820833466|-16.2049985941|0.7444406238|1.6131035929|2.3532736994
TerraneChron|Australia|13032|0.05197946|0.00066368|0.29753035|0.00365293|0.04154176|0.00041171|0.01178664|0.00010561|284.5064357842|28.92|264.4694389208|2.8533938231|262.3824459657|2.5476721958|236.8412046078|2.1096352199|0.789124431|262.3824459657|5.0953443916|0.700459695|0.28264|0.0000095|0.00067611|0.019533|0.2826366798|0.9806842167|0.3361166148|0.8322304661|1.173283303
TerraneChron|Australia|13033|0.0554314|0.0006611|0.52408785|0.00612611|0.0686176|0.00069794|0.01906202|0.00018559|429.6650489959|26.29|427.8784586079|4.0689074889|427.8217602176|4.2088404262|381.6597469476|3.6806782575|0.0132510504|427.8217602176|8.4176808524|0.376898974|0.282335|0.0000098|0.00160633|0.0549085|0.2823221182|-6.5002990319|0.347105389|1.2888844177|1.7783122389
TerraneChron|Australia|13034|0.05981261|0.00067341|0.77321553|0.00825735|0.09381767|0.00090337|0.02599007|0.00024013|596.8023068682|24.2|581.6059115883|4.7089291451|578.0759161329|5.321607555|518.6067375274|4.7300455408|0.6069394043|578.0759161329|10.64321511|0.2350883918|0.282337|0.00001|NaN|0.00266749|0.2823363087|-2.671059025|0.3541866635|1.2348196744|1.6503419662
TerraneChron|Australia|13035|0.10745462|0.00118452|4.7035656|0.04968775|0.31767192|0.00310824|0.07820113|0.00060774|1756.693800752|19.96|1767.8748267545|8.6329690636|1778.3496050535|15.1827830467|1521.8601733788|11.3893856949|-1.2327591919|1756.693800752|39.92|1.1066790068|0.28165|0.000011|0.0012877|0.0405081|0.2816070665|-2.0593389297|0.3905556542|2.2358285283|2.522985584
TerraneChron|Australia|13036|0.05544176|0.00062472|0.52468604|0.00563474|0.06868248|0.0006651|0.01815446|0.00015876|430.0815947129|24.84|428.2769086199|3.7419903493|428.213135632|4.0106252073|363.6510459591|3.1514262438|0.0148905968|428.213135632|8.0212504146|0.3030939926|0.282226|0.0000092|0.00132372|0.0436667|0.2822153748|-10.2701017233|0.3259798885|1.4328845085|2.0190155006
TerraneChron|Australia|13037|0.19305414|0.00216819|13.92317581|0.14660471|0.52338952|0.00497967|0.11839356|0.0010436|2768.356348357|18.31|2744.4945200012|9.3083155989|2713.5394010254|21.0198068247|2261.6136281919|18.8506831435|1.9801261266|2768.356348357|36.62|0.5121032922|0.280852|0.000009|0.000539159|0.0197364|0.2808234007|-6.6734638756|0.3204534773|3.2665969041|3.5997428063
TerraneChron|Australia|13038|0.0516925|0.00064259|0.28240365|0.00337094|0.03964808|0.00039107|0.01056806|0.00009638|271.8314347969|28.25|252.5624902625|2.664558279|250.6512249663|2.4243842004|212.4832418209|1.9275898175|0.7567494659|250.6512249663|4.8487684008|0.7189796602|0.282755|0.0000065|0.00129534|0.0474652|0.282748924|4.69374242|0.2298809924|0.6821688567|0.9274273459
TerraneChron|Australia|13039|0.07920539|0.00089676|2.18390965|0.0237148|0.20010224|0.00196111|0.04816389|0.00042562|1177.2723847287|22.23|1175.9251574587|7.4746215786|1175.8694805134|10.5238926966|950.7823599798|8.2056809107|0.1191656437|1177.2723847287|44.46|0.5892979251|0.281228|0.000017|0.000220766|0.00987081|0.2812230939|-28.7590026248|0.6044917291|2.7406808521|3.7774460937
TerraneChron|Australia|13040|0.07828707|0.00087893|2.1145575|0.02278237|0.1960288|0.0019179|0.05024775|0.00042192|1154.1676799818|22.12|1153.5635757466|7.3439829367|1153.9515584598|10.3272904836|990.9265026377|8.1182224448|0.018725314|1154.1676799818|44.24|1.7026154888|0.281867|0.0000066|0.000800151|0.0291374|0.281849571|-7.0647894992|0.234152987|1.9095599647|2.3761335351
TerraneChron|Australia|13041|0.05285493|0.00073537|0.37300223|0.00508602|0.05121637|0.00053939|0.01344488|0.00015712|322.5743301194|31.24|321.8761750166|3.7517565542|321.985117201|3.3068300847|269.9403666326|3.1333681073|-0.033845992|321.985117201|6.6136601694|1.1595063685|0.28266|0.000024|0.00314865|0.0926541|0.282641015|2.4488158732|0.8490766292|0.8602614858|1.1257627296
